dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,52,9,AllOperatorsWithRemovers,7,9,virtual,false,484,66,13,53,620
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,1197,177,AllOperatorsWithRemovers,191,219,virtual,false,5433,966,27,1155,7584
Postgres,iTrust,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,60998,1458,AllOperatorsWithRemovers,1306,1363,virtual,false,57216,360239,262,182499,600220
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,1822,152,AllOperatorsWithRemovers,140,178,virtual,false,4957,859,49,2046,7915
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,3535,226,AllOperatorsWithRemovers,297,359,virtual,false,6996,3238,36,5062,15336
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,238,32,AllOperatorsWithRemovers,29,29,virtual,false,1099,129,14,181,1428
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,172,37,AllOperatorsWithRemovers,18,18,virtual,false,1560,118,21,179,1882
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,3625,176,AllOperatorsWithRemovers,66,66,virtual,false,6590,1440,62,1523,9619
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,143,34,AllOperatorsWithRemovers,20,20,virtual,false,1390,119,23,160,1696
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,1049,52,AllOperatorsWithRemovers,29,31,virtual,false,2435,136,44,413,3031
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,118,16,AllOperatorsWithRemovers,17,19,virtual,false,692,87,18,119,918
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,328,37,AllOperatorsWithRemovers,21,22,virtual,false,1758,120,23,236,2140
Postgres,Person,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,2477,19,AllOperatorsWithRemovers,17,21,virtual,false,1732,103,16,147,2001
Postgres,Products,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,97.87234042553192,105598,46,AllOperatorsWithRemovers,41,47,virtual,false,7246,205,31,483,7967
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,12888,1921,60,2054,16927
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,4700,452,18,748,5922
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,1483,156,24,329,1995
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,11207,577,55,1075,12918
Postgres,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,6328,1343,28,1308,9011
Postgres,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,744,127,AllOperatorsWithRemovers,81,86,virtual,false,3975,363,28,652,5022
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,1042,74,20,75,1213
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,2511,147,25,192,2878
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,1445,131,19,208,1806
Postgres,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,11561,1519,32,1236,14352
Postgres,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,29022,72,AllOperatorsWithRemovers,75,81,virtual,false,6959,278,39,961,8242
Postgres,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,1190,133,10,159,1496
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,534,77,AllOperatorsWithRemovers,51,51,virtual,false,4684,259,37,541,5525
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,1153,120,AllOperatorsWithRemovers,77,82,virtual,false,8421,526,63,1305,10318
Postgres,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,4493,821,27,1480,6826
Postgres,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,392,35,AllOperatorsWithRemovers,41,43,virtual,false,1290,138,22,343,1797
Postgres,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,1239,103,AllOperatorsWithRemovers,107,110,virtual,false,4904,412,56,1392,6768
Postgres,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,25533,66,AllOperatorsWithRemovers,42,44,virtual,false,6417,176,35,553,7185
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,1260,53,AllOperatorsWithRemovers,74,93,virtual,false,3764,345,34,630,4777
Postgres,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,100,16,AllOperatorsWithRemovers,16,18,virtual,false,763,94,15,117,993
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,52,9,AllOperatorsWithRemovers,7,9,virtual,false,507,69,13,53,647
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,1247,177,AllOperatorsWithRemovers,191,219,virtual,false,5605,952,41,1121,7723
Postgres,iTrust,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,67924,1458,AllOperatorsWithRemovers,1306,1363,virtual,false,56469,383379,267,184000,624120
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,1822,152,AllOperatorsWithRemovers,140,178,virtual,false,4852,893,48,2039,7837
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,3520,226,AllOperatorsWithRemovers,297,359,virtual,false,7139,3223,36,5188,15591
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,238,32,AllOperatorsWithRemovers,29,29,virtual,false,1132,121,14,184,1454
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,236,37,AllOperatorsWithRemovers,18,18,virtual,false,1615,116,19,173,1926
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,3609,176,AllOperatorsWithRemovers,66,66,virtual,false,6526,1402,64,1554,9551
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,130,34,AllOperatorsWithRemovers,20,20,virtual,false,1384,117,23,159,1686
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,1028,52,AllOperatorsWithRemovers,29,31,virtual,false,2420,142,37,430,3033
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,118,16,AllOperatorsWithRemovers,17,19,virtual,false,702,90,18,121,934
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,331,37,AllOperatorsWithRemovers,21,22,virtual,false,1706,121,23,225,2079
Postgres,Person,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,2577,19,AllOperatorsWithRemovers,17,21,virtual,false,1824,90,16,147,2080
Postgres,Products,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,97.87234042553192,103123,46,AllOperatorsWithRemovers,41,47,virtual,false,7217,205,30,476,7932
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,12381,1929,59,2050,16424
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,4941,467,19,750,6181
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,1502,159,23,327,2015
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,11605,545,55,1057,13266
Postgres,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,6189,1318,28,1323,8862
Postgres,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,744,127,AllOperatorsWithRemovers,81,86,virtual,false,3955,365,28,637,4988
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,1038,74,20,75,1211
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,2764,139,21,187,3114
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,1497,132,19,205,1856
Postgres,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,11668,1565,33,1236,14506
Postgres,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,4138,72,AllOperatorsWithRemovers,75,81,virtual,false,4505,267,38,793,5607
Postgres,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,1198,134,10,159,1504
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,534,77,AllOperatorsWithRemovers,51,51,virtual,false,4665,235,33,503,5440
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1153,120,AllOperatorsWithRemovers,77,82,virtual,false,9006,539,62,1334,10945
Postgres,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,4550,808,27,1478,6867
Postgres,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,392,35,AllOperatorsWithRemovers,41,43,virtual,false,1332,136,22,340,1834
Postgres,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1239,103,AllOperatorsWithRemovers,107,110,virtual,false,4655,414,55,1358,6486
Postgres,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,18959,66,AllOperatorsWithRemovers,42,44,virtual,false,5638,209,36,557,6444
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1289,53,AllOperatorsWithRemovers,74,93,virtual,false,3715,344,35,626,4725
Postgres,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,100,16,AllOperatorsWithRemovers,16,18,virtual,false,750,93,15,117,979
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,52,9,AllOperatorsWithRemovers,7,9,virtual,false,476,67,14,52,612
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1211,177,AllOperatorsWithRemovers,191,219,virtual,false,5431,966,27,1133,7562
Postgres,iTrust,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,61868,1458,AllOperatorsWithRemovers,1306,1363,virtual,false,51393,361131,269,183077,595874
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1822,152,AllOperatorsWithRemovers,140,178,virtual,false,4929,888,48,2022,7890
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,3526,226,AllOperatorsWithRemovers,297,359,virtual,false,7209,3250,36,5049,15549
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,238,32,AllOperatorsWithRemovers,29,29,virtual,false,1139,123,14,180,1460
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,244,37,AllOperatorsWithRemovers,18,18,virtual,false,1660,131,20,174,1988
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,3631,176,AllOperatorsWithRemovers,66,66,virtual,false,6459,1395,63,1517,9439
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,127,34,AllOperatorsWithRemovers,20,20,virtual,false,1364,120,22,159,1667
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1005,52,AllOperatorsWithRemovers,29,31,virtual,false,2393,136,35,414,2982
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,118,16,AllOperatorsWithRemovers,17,19,virtual,false,676,87,18,123,908
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,317,37,AllOperatorsWithRemovers,21,22,virtual,false,1687,116,23,253,2083
Postgres,Person,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1588,19,AllOperatorsWithRemovers,17,21,virtual,false,1559,86,16,148,1811
Postgres,Products,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,97.87234042553192,107238,46,AllOperatorsWithRemovers,40,47,virtual,false,7498,209,28,476,8214
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,12305,1976,59,2035,16379
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,4769,463,18,757,6011
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,1449,163,27,333,1976
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,11446,561,56,1068,13135
Postgres,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,6181,1290,27,1323,8826
Postgres,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,744,127,AllOperatorsWithRemovers,81,86,virtual,false,3965,358,28,642,4996
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,1027,74,20,75,1199
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,2578,148,21,188,2937
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,1453,132,19,214,1821
Postgres,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,12002,1583,33,1271,14892
Postgres,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,23499,72,AllOperatorsWithRemovers,75,81,virtual,false,6655,266,43,810,7779
Postgres,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,1152,141,10,158,1465
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,534,77,AllOperatorsWithRemovers,51,51,virtual,false,4853,257,37,531,5682
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1153,120,AllOperatorsWithRemovers,77,82,virtual,false,8357,559,63,1300,10283
Postgres,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,4604,859,26,1458,6951
Postgres,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,392,35,AllOperatorsWithRemovers,41,43,virtual,false,1288,134,22,333,1780
Postgres,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1239,103,AllOperatorsWithRemovers,107,110,virtual,false,6030,406,56,1387,7884
Postgres,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,10916,66,AllOperatorsWithRemovers,42,44,virtual,false,5093,179,37,548,5860
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1294,53,AllOperatorsWithRemovers,74,93,virtual,false,3817,333,35,649,4837
Postgres,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,100,16,AllOperatorsWithRemovers,16,18,virtual,false,764,92,15,115,990
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,52,9,AllOperatorsWithRemovers,7,9,virtual,false,500,70,14,53,640
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1221,177,AllOperatorsWithRemovers,191,219,virtual,false,5446,961,27,1141,7578
Postgres,iTrust,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,59959,1458,AllOperatorsWithRemovers,1306,1363,virtual,false,56940,363172,274,185089,605479
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1822,152,AllOperatorsWithRemovers,140,178,virtual,false,4911,897,48,2075,7936
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,3565,226,AllOperatorsWithRemovers,297,359,virtual,false,7303,3230,37,5028,15602
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,238,32,AllOperatorsWithRemovers,29,29,virtual,false,1126,122,15,184,1450
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,203,37,AllOperatorsWithRemovers,18,18,virtual,false,1597,118,21,177,1916
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,3629,176,AllOperatorsWithRemovers,66,66,virtual,false,6506,1389,66,1540,9506
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,128,34,AllOperatorsWithRemovers,20,20,virtual,false,1378,124,24,167,1696
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1060,52,AllOperatorsWithRemovers,29,31,virtual,false,2548,152,35,427,3165
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,118,16,AllOperatorsWithRemovers,17,19,virtual,false,690,87,18,119,917
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,324,37,AllOperatorsWithRemovers,21,22,virtual,false,1712,119,23,224,2082
Postgres,Person,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,2197,19,AllOperatorsWithRemovers,17,21,virtual,false,1695,93,16,146,1953
Postgres,Products,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,97.87234042553192,103309,46,AllOperatorsWithRemovers,41,47,virtual,false,7052,205,31,478,7770
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,12523,1934,60,2047,16567
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,4747,461,18,698,5928
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,1474,159,23,329,1989
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,11526,541,56,1059,13187
Postgres,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,6199,1363,28,1319,8913
Postgres,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,744,127,AllOperatorsWithRemovers,81,86,virtual,false,3894,357,28,635,4919
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,1040,74,20,74,1211
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,2575,140,25,189,2933
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,1458,131,19,206,1818
Postgres,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,11754,1543,32,1292,14624
Postgres,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,8269,72,AllOperatorsWithRemovers,75,81,virtual,false,4716,272,41,805,5837
Postgres,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,1165,167,10,191,1536
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,534,77,AllOperatorsWithRemovers,51,51,virtual,false,4527,254,37,517,5340
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,1153,120,AllOperatorsWithRemovers,77,82,virtual,false,8524,548,63,1337,10475
Postgres,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,4622,830,26,1456,6937
Postgres,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,392,35,AllOperatorsWithRemovers,41,43,virtual,false,1325,134,23,341,1825
Postgres,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,1239,103,AllOperatorsWithRemovers,107,110,virtual,false,4600,437,55,1343,6439
Postgres,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,6082,66,AllOperatorsWithRemovers,42,44,virtual,false,4435,186,37,563,5226
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,1421,53,AllOperatorsWithRemovers,74,93,virtual,false,3901,328,34,651,4918
Postgres,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,100,16,AllOperatorsWithRemovers,16,18,virtual,false,794,95,15,117,1024
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,52,9,AllOperatorsWithRemovers,7,9,virtual,false,486,74,13,51,627
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,1211,177,AllOperatorsWithRemovers,191,219,virtual,false,5258,969,27,1154,7411
Postgres,iTrust,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,59790,1458,AllOperatorsWithRemovers,1306,1363,virtual,false,56513,380965,252,181926,619661
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,1822,152,AllOperatorsWithRemovers,140,178,virtual,false,4861,858,47,2021,7791
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,3556,226,AllOperatorsWithRemovers,297,359,virtual,false,7236,3236,39,5136,15651
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,238,32,AllOperatorsWithRemovers,29,29,virtual,false,1154,120,15,182,1475
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,184,37,AllOperatorsWithRemovers,18,18,virtual,false,1648,119,21,182,1973
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,3572,176,AllOperatorsWithRemovers,66,66,virtual,false,6443,1387,65,1516,9415
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,128,34,AllOperatorsWithRemovers,20,20,virtual,false,1359,120,23,160,1665
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,1052,52,AllOperatorsWithRemovers,29,31,virtual,false,2445,137,34,445,3064
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,118,16,AllOperatorsWithRemovers,17,19,virtual,false,690,89,18,120,920
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,317,37,AllOperatorsWithRemovers,21,22,virtual,false,1703,116,23,259,2104
Postgres,Person,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,2926,19,AllOperatorsWithRemovers,17,21,virtual,false,1817,94,22,146,2082
Postgres,Products,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,97.87234042553192,104726,46,AllOperatorsWithRemovers,41,47,virtual,false,7088,201,30,482,7805
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,12944,1869,59,2050,16926
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,4717,469,19,716,5925
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,1457,156,23,324,1964
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,11574,540,55,1053,13226
Postgres,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,6422,1314,26,1320,9085
Postgres,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,744,127,AllOperatorsWithRemovers,81,86,virtual,false,4031,347,28,647,5057
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,1042,74,20,77,1215
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,2501,142,24,190,2861
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,1448,133,18,205,1808
Postgres,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,11445,1523,32,1243,14247
