dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken
HyperSQL,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,2384,171,AllOperatorsWithClassifiers,129,129,mutantTiming,false,1485,444,353,5584,7878
HyperSQL,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,200,30,AllOperatorsWithClassifiers,34,38,mutantTiming,false,778,165,42,1019,2015
HyperSQL,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,1456,147,AllOperatorsWithClassifiers,86,94,mutantTiming,false,1964,562,382,5735,8654
HyperSQL,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,1912,247,AllOperatorsWithClassifiers,201,201,mutantTiming,false,1518,1383,501,12513,15926
HyperSQL,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100.0,744,127,AllOperatorsWithClassifiers,80,101,mutantTiming,false,1116,346,262,4161,5896
HyperSQL,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,62,18,AllOperatorsWithClassifiers,10,11,mutantTiming,false,598,76,29,250,963
HyperSQL,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,132,40,AllOperatorsWithClassifiers,20,23,mutantTiming,false,718,141,85,1176,2132
HyperSQL,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,217,31,AllOperatorsWithClassifiers,23,28,mutantTiming,false,757,131,45,892,1836
HyperSQL,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,99.25373134328358,201165,266,AllOperatorsWithClassifiers,206,224,mutantTiming,false,5939,1594,616,25178,33339
HyperSQL,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,178,40,AllOperatorsWithClassifiers,30,30,mutantTiming,false,598,128,49,1001,1788
HyperSQL,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,534,77,AllOperatorsWithClassifiers,51,56,mutantTiming,false,1076,284,162,2545,4078
HyperSQL,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1153,120,AllOperatorsWithClassifiers,79,91,mutantTiming,false,1882,555,304,5291,8043
HyperSQL,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1669,177,AllOperatorsWithClassifiers,156,156,mutantTiming,false,1563,799,439,8427,11239
HyperSQL,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,392,35,AllOperatorsWithClassifiers,41,44,mutantTiming,false,891,151,35,936,2024
HyperSQL,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1239,103,AllOperatorsWithClassifiers,107,112,mutantTiming,false,1571,419,187,3661,5848
HyperSQL,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,18959,66,AllOperatorsWithClassifiers,42,48,mutantTiming,false,4381,194,101,1996,6683
HyperSQL,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1289,53,AllOperatorsWithClassifiers,87,98,mutantTiming,false,1622,540,89,2544,4806
HyperSQL,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,100,16,AllOperatorsWithClassifiers,15,18,mutantTiming,false,601,92,18,248,970
HyperSQL,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,52,9,AllOperatorsWithClassifiers,7,10,mutantTiming,false,545,66,13,93,727
HyperSQL,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1211,177,AllOperatorsWithClassifiers,188,216,mutantTiming,false,1267,985,325,7778,10366
HyperSQL,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1822,152,AllOperatorsWithClassifiers,140,184,mutantTiming,false,1859,899,313,7929,11011
HyperSQL,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,3526,226,AllOperatorsWithClassifiers,296,360,mutantTiming,false,1910,3321,430,15838,21509
HyperSQL,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,238,32,AllOperatorsWithClassifiers,29,30,mutantTiming,false,666,125,34,698,1534
HyperSQL,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,244,37,AllOperatorsWithClassifiers,18,20,mutantTiming,false,714,120,48,724,1617
HyperSQL,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,3631,176,AllOperatorsWithClassifiers,81,96,mutantTiming,false,1859,1577,205,3547,7199
HyperSQL,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,127,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,634,119,46,669,1478
HyperSQL,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1005,52,AllOperatorsWithClassifiers,29,34,mutantTiming,false,1304,151,69,1364,2899
HyperSQL,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,118,16,AllOperatorsWithClassifiers,16,18,mutantTiming,false,611,92,17,228,960
HyperSQL,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,317,37,AllOperatorsWithClassifiers,21,25,mutantTiming,false,828,129,52,906,1925
HyperSQL,Person,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1588,19,AllOperatorsWithClassifiers,17,22,mutantTiming,false,1478,93,24,412,2018
HyperSQL,Products,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,97.87234042553192,107238,46,AllOperatorsWithClassifiers,40,51,mutantTiming,false,6704,214,78,1818,8826
HyperSQL,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,3353,245,AllOperatorsWithClassifiers,186,199,mutantTiming,false,2300,2123,583,16012,21029
HyperSQL,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,2384,171,AllOperatorsWithClassifiers,129,129,mutantTiming,false,1477,444,359,5612,7903
HyperSQL,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,200,30,AllOperatorsWithClassifiers,34,38,mutantTiming,false,779,165,42,992,1989
HyperSQL,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1456,147,AllOperatorsWithClassifiers,86,94,mutantTiming,false,1906,579,385,5457,8337
HyperSQL,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,1912,247,AllOperatorsWithClassifiers,201,201,mutantTiming,false,1546,1330,535,13415,16838
HyperSQL,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100.0,744,127,AllOperatorsWithClassifiers,80,101,mutantTiming,false,1119,347,262,4372,6111
HyperSQL,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,62,18,AllOperatorsWithClassifiers,10,11,mutantTiming,false,598,76,29,251,965
HyperSQL,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,132,40,AllOperatorsWithClassifiers,20,23,mutantTiming,false,716,141,85,1183,2136
HyperSQL,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,217,31,AllOperatorsWithClassifiers,23,28,mutantTiming,false,757,131,45,874,1818
HyperSQL,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,99.25373134328358,201165,266,AllOperatorsWithClassifiers,206,224,mutantTiming,false,6012,1612,606,24081,32321
HyperSQL,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,178,40,AllOperatorsWithClassifiers,30,30,mutantTiming,false,596,129,49,1031,1817
HyperSQL,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,534,77,AllOperatorsWithClassifiers,51,56,mutantTiming,false,1078,281,160,2477,4008
HyperSQL,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1153,120,AllOperatorsWithClassifiers,79,91,mutantTiming,false,1899,577,303,5183,7973
HyperSQL,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1669,177,AllOperatorsWithClassifiers,156,156,mutantTiming,false,1537,805,424,7974,10752
HyperSQL,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,392,35,AllOperatorsWithClassifiers,41,44,mutantTiming,false,918,157,34,934,2055
HyperSQL,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1239,103,AllOperatorsWithClassifiers,107,112,mutantTiming,false,1585,423,190,3831,6040
HyperSQL,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,10916,66,AllOperatorsWithClassifiers,42,48,mutantTiming,false,3523,188,102,2069,5893
HyperSQL,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1294,53,AllOperatorsWithClassifiers,87,98,mutantTiming,false,1655,535,92,2400,4693
HyperSQL,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,100,16,AllOperatorsWithClassifiers,15,18,mutantTiming,false,599,92,18,248,969
HyperSQL,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,52,9,AllOperatorsWithClassifiers,7,10,mutantTiming,false,548,66,13,94,733
HyperSQL,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1221,177,AllOperatorsWithClassifiers,188,216,mutantTiming,false,1255,968,326,7776,10336
HyperSQL,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1822,152,AllOperatorsWithClassifiers,140,184,mutantTiming,false,1891,924,314,8237,11377
HyperSQL,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,3565,226,AllOperatorsWithClassifiers,296,360,mutantTiming,false,1926,3343,504,15228,21013
HyperSQL,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,238,32,AllOperatorsWithClassifiers,29,30,mutantTiming,false,664,125,33,708,1541
HyperSQL,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,203,37,AllOperatorsWithClassifiers,18,20,mutantTiming,false,687,120,48,717,1584
HyperSQL,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,3629,176,AllOperatorsWithClassifiers,81,96,mutantTiming,false,1878,1603,204,3525,7221
HyperSQL,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,128,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,635,118,45,666,1475
HyperSQL,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1060,52,AllOperatorsWithClassifiers,29,34,mutantTiming,false,1303,149,70,1362,2895
HyperSQL,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,118,16,AllOperatorsWithClassifiers,16,18,mutantTiming,false,609,91,17,226,955
HyperSQL,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,324,37,AllOperatorsWithClassifiers,21,25,mutantTiming,false,824,127,51,894,1907
HyperSQL,Person,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,2197,19,AllOperatorsWithClassifiers,17,22,mutantTiming,false,1621,104,26,428,2208
HyperSQL,Products,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,97.87234042553192,103309,46,AllOperatorsWithClassifiers,41,51,mutantTiming,false,6208,218,79,1898,8415
HyperSQL,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,3353,245,AllOperatorsWithClassifiers,186,199,mutantTiming,false,2312,2136,596,16403,21459
HyperSQL,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,2384,171,AllOperatorsWithClassifiers,129,129,mutantTiming,false,1471,459,335,5769,8045
HyperSQL,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,200,30,AllOperatorsWithClassifiers,34,38,mutantTiming,false,776,164,42,981,1973
HyperSQL,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1456,147,AllOperatorsWithClassifiers,86,94,mutantTiming,false,2220,575,379,5751,8936
HyperSQL,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,1912,247,AllOperatorsWithClassifiers,201,201,mutantTiming,false,1517,1298,608,12524,15960
HyperSQL,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100.0,744,127,AllOperatorsWithClassifiers,80,101,mutantTiming,false,1120,355,264,4433,6183
HyperSQL,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,62,18,AllOperatorsWithClassifiers,10,11,mutantTiming,false,597,76,29,250,962
HyperSQL,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,132,40,AllOperatorsWithClassifiers,20,23,mutantTiming,false,718,141,85,1187,2142
HyperSQL,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,217,31,AllOperatorsWithClassifiers,23,28,mutantTiming,false,759,132,45,883,1830
HyperSQL,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,99.25373134328358,201165,266,AllOperatorsWithClassifiers,206,224,mutantTiming,false,6084,1522,599,24688,32904
HyperSQL,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,178,40,AllOperatorsWithClassifiers,30,30,mutantTiming,false,596,127,49,996,1779
HyperSQL,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,534,77,AllOperatorsWithClassifiers,51,56,mutantTiming,false,1074,284,162,2472,4003
HyperSQL,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,1153,120,AllOperatorsWithClassifiers,79,91,mutantTiming,false,1895,550,304,5373,8133
HyperSQL,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,1669,177,AllOperatorsWithClassifiers,156,156,mutantTiming,false,1539,809,413,7953,10726
HyperSQL,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,392,35,AllOperatorsWithClassifiers,41,44,mutantTiming,false,888,153,34,922,2009
HyperSQL,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,1239,103,AllOperatorsWithClassifiers,107,112,mutantTiming,false,1562,437,187,3895,6092
HyperSQL,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,6082,66,AllOperatorsWithClassifiers,42,48,mutantTiming,false,2711,188,102,2042,5054
HyperSQL,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,1421,53,AllOperatorsWithClassifiers,87,98,mutantTiming,false,1715,575,97,2547,4945
HyperSQL,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,100,16,AllOperatorsWithClassifiers,15,18,mutantTiming,false,601,92,18,248,971
HyperSQL,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100.0,52,9,AllOperatorsWithClassifiers,7,10,mutantTiming,false,548,66,13,93,732
